,id,user_id,image_url,scientific_name,iconic_taxon_name,taxon_id
5268,31352432,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49062635/medium.jpeg,Bistorta carnea,Plantae,752467
5271,31353274,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49063886/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5280,31358881,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/49072267/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5285,31358894,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/49072530/medium.jpeg,Veronica gentianoides,Plantae,509258
5338,31388533,1984909,https://inaturalist-open-data.s3.amazonaws.com/photos/49122538/medium.jpg,Salvia verticillata,Plantae,128689
5343,31388601,1984909,https://inaturalist-open-data.s3.amazonaws.com/photos/49122690/medium.jpg,Phedimus spurius,Plantae,204380
5346,31388633,1984909,https://inaturalist-open-data.s3.amazonaws.com/photos/49122788/medium.jpg,Salvia verticillata,Plantae,128689
5352,31390615,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/49125614/medium.jpeg,Veronica gentianoides,Plantae,509258
5382,31458991,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49238066/medium.jpeg,Veronica gentianoides,Plantae,509258
5388,31459348,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49238601/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
5413,31505431,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49305859/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5415,31505433,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49306384/medium.jpeg,Veronica gentianoides,Plantae,509258
5420,31505448,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49308307/medium.jpeg,Veronica gentianoides,Plantae,509258
5431,31505498,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49311285/medium.jpeg,Bistorta carnea,Plantae,752467
5432,31505499,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49311359/medium.jpeg,Betonica macrantha,Plantae,906115
5435,31505509,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49311853/medium.jpeg,Veronica gentianoides,Plantae,509258
5436,31506659,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49313634/medium.jpeg,Rhododendron luteum,Plantae,129083
5439,31510208,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49314868/medium.jpeg,Rhododendron luteum,Plantae,129083
5440,31510211,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49314890/medium.jpeg,Betonica macrantha,Plantae,906115
5443,31510227,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49315211/medium.jpeg,Betonica macrantha,Plantae,906115
5448,31511712,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49321161/medium.jpeg,Gymnadenia conopsea,Plantae,131610
5453,31511724,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49321621/medium.jpeg,Betonica macrantha,Plantae,906115
5457,31513754,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49326064/medium.jpeg,Betonica macrantha,Plantae,906115
5471,31515852,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49329410/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5475,31518010,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49334686/medium.jpeg,Phedimus spurius,Plantae,204380
5485,31523995,2168408,https://inaturalist-open-data.s3.amazonaws.com/photos/49344749/medium.jpeg,Betonica macrantha,Plantae,906115
5494,31529675,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49354998/medium.jpeg,Phedimus spurius,Plantae,204380
5526,31563394,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49410898/medium.jpeg,Bistorta carnea,Plantae,752467
5536,31564273,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49412153/medium.jpeg,Salvia verticillata,Plantae,128689
5605,31609076,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49486104/medium.jpeg,Salvia verticillata,Plantae,128689
5617,31618199,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49502054/medium.jpg,Salvia verticillata,Plantae,128689
5649,31622352,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/49508460/medium.jpeg,Gymnadenia conopsea,Plantae,131610
5653,31622550,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49509095/medium.jpg,Pinus sylvestris hamata,Plantae,864581
5716,31629410,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49520695/medium.jpeg,Phedimus spurius,Plantae,204380
5735,31659112,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/49571506/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5739,31659616,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49572250/medium.jpg,Betonica macrantha,Plantae,906115
5762,31668437,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49586858/medium.jpeg,Salvia verticillata,Plantae,128689
5824,31745116,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49717215/medium.jpeg,Salvia verticillata,Plantae,128689
5828,31776671,2133569,https://static.inaturalist.org/photos/50003591/medium.jpg,Betonica macrantha,Plantae,906115
5831,31779598,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49775447/medium.jpeg,Phedimus spurius,Plantae,204380
5838,31779850,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49775732/medium.jpeg,Salvia verticillata,Plantae,128689
5897,31841372,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/49878225/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5919,31853738,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49898870/medium.jpg,Phedimus spurius,Plantae,204380
5950,31859996,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/49908224/medium.jpeg,Phedimus spurius,Plantae,204380
5952,31860000,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/49908312/medium.jpeg,Bistorta carnea,Plantae,752467
5954,31860369,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/49908791/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5960,31860824,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/49909554/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5962,31860826,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/49909576/medium.jpeg,Rhododendron caucasicum,Plantae,546910
5964,31860828,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/49909658/medium.jpeg,Bistorta carnea,Plantae,752467
5992,31874576,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49932677/medium.jpg,Gymnadenia conopsea,Plantae,131610
6009,31877237,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49937717/medium.jpg,Phedimus spurius,Plantae,204380
6011,31903304,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/49983009/medium.jpg,Veronica gentianoides,Plantae,509258
6061,31906850,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/49988647/medium.jpeg,Salvia verticillata,Plantae,128689
6086,31919378,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50008242/medium.jpeg,Phedimus spurius,Plantae,204380
6091,31919978,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50009463/medium.jpeg,Phedimus spurius,Plantae,204380
6097,31920990,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50010387/medium.jpeg,Veronica gentianoides,Plantae,509258
6098,31920993,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50010419/medium.jpeg,Betonica macrantha,Plantae,906115
6103,31921937,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50012993/medium.jpeg,Bistorta carnea,Plantae,752467
6113,31928314,955760,https://inaturalist-open-data.s3.amazonaws.com/photos/50021967/medium.jpeg,Alchemilla,Plantae,56023
6117,31933237,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50030176/medium.jpeg,Phedimus spurius,Plantae,204380
6120,31933252,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50030399/medium.jpeg,Betonica macrantha,Plantae,906115
6123,31933608,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50031356/medium.jpeg,Veronica gentianoides,Plantae,509258
6124,31934749,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50031633/medium.jpeg,Chamaenerion colchicum,Plantae,564922
6125,31934750,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50031692/medium.jpeg,Phedimus spurius,Plantae,204380
6126,31934752,81948,https://inaturalist-open-data.s3.amazonaws.com/photos/50031751/medium.jpeg,Chamaenerion colchicum,Plantae,564922
6157,31979046,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/50109249/medium.jpeg,Salvia verticillata,Plantae,128689
6215,32096534,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/50308335/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
6227,32097444,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/50309919/medium.jpg,Phedimus spurius,Plantae,204380
6230,32097655,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/50310463/medium.jpg,Pinus sylvestris hamata,Plantae,864581
6269,32119097,1446678,https://inaturalist-open-data.s3.amazonaws.com/photos/50344894/medium.jpg,Chamaenerion colchicum,Plantae,564922
6280,32126611,1446678,https://inaturalist-open-data.s3.amazonaws.com/photos/50357748/medium.jpg,Betonica macrantha,Plantae,906115
6292,32148708,1446678,https://inaturalist-open-data.s3.amazonaws.com/photos/50396922/medium.jpg,Bistorta carnea,Plantae,752467
6303,32192838,1491838,https://inaturalist-open-data.s3.amazonaws.com/photos/50468837/medium.jpg,Rhododendron caucasicum,Plantae,546910
6313,32247874,1491838,https://inaturalist-open-data.s3.amazonaws.com/photos/50561956/medium.jpg,Rhododendron luteum,Plantae,129083
6333,32399286,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/50812679/medium.jpg,Salvia verticillata,Plantae,128689
6360,32411791,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/50832660/medium.jpg,Alchemilla,Plantae,56023
6362,32412633,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/50833993/medium.jpg,Alchemilla,Plantae,56023
6413,32596719,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/51140057/medium.jpg,Pinus sylvestris hamata,Plantae,864581
6465,32752591,393102,https://inaturalist-open-data.s3.amazonaws.com/photos/51393281/medium.jpg,Betonica macrantha,Plantae,906115
6466,32752606,393102,https://inaturalist-open-data.s3.amazonaws.com/photos/51393310/medium.jpg,Chamaenerion colchicum,Plantae,564922
6472,32752745,393102,https://inaturalist-open-data.s3.amazonaws.com/photos/51393591/medium.jpg,Pinus sylvestris hamata,Plantae,864581
6558,32998849,519014,https://inaturalist-open-data.s3.amazonaws.com/photos/51795042/medium.jpeg,Salvia verticillata,Plantae,128689
6584,33028080,1915294,https://inaturalist-open-data.s3.amazonaws.com/photos/51840700/medium.jpeg,Chamaenerion colchicum,Plantae,564922
6619,33146801,2247386,https://inaturalist-open-data.s3.amazonaws.com/photos/52035772/medium.jpeg,Betonica macrantha,Plantae,906115
6624,33153919,2247386,https://inaturalist-open-data.s3.amazonaws.com/photos/52047484/medium.jpeg,Phedimus spurius,Plantae,204380
6643,33160748,2247386,https://inaturalist-open-data.s3.amazonaws.com/photos/52058385/medium.jpeg,Chamaenerion colchicum,Plantae,564922
6648,33206573,83313,https://inaturalist-open-data.s3.amazonaws.com/photos/52133760/medium.jpg,Gymnadenia conopsea,Plantae,131610
6649,33209132,83313,https://inaturalist-open-data.s3.amazonaws.com/photos/52137415/medium.jpg,Phedimus spurius,Plantae,204380
6650,33209133,83313,https://inaturalist-open-data.s3.amazonaws.com/photos/52137470/medium.jpg,Rhododendron caucasicum,Plantae,546910
6656,33235926,83313,https://inaturalist-open-data.s3.amazonaws.com/photos/52185085/medium.jpg,Betonica macrantha,Plantae,906115
6704,33259705,1390967,https://inaturalist-open-data.s3.amazonaws.com/photos/52224113/medium.jpeg,Phedimus spurius,Plantae,204380
6730,33273976,1599036,https://inaturalist-open-data.s3.amazonaws.com/photos/52247424/medium.jpeg,Rhododendron caucasicum,Plantae,546910
6736,33276871,1599036,https://inaturalist-open-data.s3.amazonaws.com/photos/52250365/medium.jpeg,Gymnadenia conopsea,Plantae,131610
6748,33312501,1390967,https://inaturalist-open-data.s3.amazonaws.com/photos/52313869/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
6754,33314952,1390967,https://inaturalist-open-data.s3.amazonaws.com/photos/52317794/medium.jpeg,Rhododendron caucasicum,Plantae,546910
6767,33325551,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/52334830/medium.jpg,Phedimus spurius,Plantae,204380
6768,33325611,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/52334991/medium.jpg,Salvia verticillata,Plantae,128689
6797,33334848,519014,https://inaturalist-open-data.s3.amazonaws.com/photos/52349940/medium.jpeg,Rhododendron luteum,Plantae,129083
6932,33628677,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/52834512/medium.jpg,Pinus sylvestris hamata,Plantae,864581
6964,33692009,2322292,https://static.inaturalist.org/photos/52944226/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
6999,33860028,1461469,https://inaturalist-open-data.s3.amazonaws.com/photos/53225210/medium.jpg,Hippophae rhamnoides,Plantae,163812
7024,33909253,1920093,https://inaturalist-open-data.s3.amazonaws.com/photos/53308364/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
7052,34111163,1795720,https://inaturalist-open-data.s3.amazonaws.com/photos/53643956/medium.jpg,Rhododendron caucasicum,Plantae,546910
7100,34238927,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/53861139/medium.jpg,Rhododendron luteum,Plantae,129083
7140,34460704,2322292,https://static.inaturalist.org/photos/54239302/medium.jpeg,Rhododendron caucasicum,Plantae,546910
7296,35492564,1461469,https://inaturalist-open-data.s3.amazonaws.com/photos/55968989/medium.jpeg,Bistorta carnea,Plantae,752467
7334,35578712,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56115630/medium.jpeg,Rhododendron caucasicum,Plantae,546910
7349,35579198,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56116373/medium.jpeg,Gymnadenia conopsea,Plantae,131610
7355,35579548,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56116982/medium.jpeg,Veronica gentianoides,Plantae,509258
7358,35579937,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56117366/medium.jpeg,Veronica gentianoides,Plantae,509258
7365,35579949,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56117561/medium.jpeg,Rhododendron caucasicum,Plantae,546910
7403,35787722,1461469,https://inaturalist-open-data.s3.amazonaws.com/photos/56473531/medium.jpg,Pinus sylvestris hamata,Plantae,864581
7405,35787726,1461469,https://inaturalist-open-data.s3.amazonaws.com/photos/56473553/medium.jpg,Hippophae rhamnoides,Plantae,163812
7423,35792306,2444397,https://inaturalist-open-data.s3.amazonaws.com/photos/56482720/medium.jpg,Rhododendron caucasicum,Plantae,546910
7433,35793030,2444397,https://inaturalist-open-data.s3.amazonaws.com/photos/56483475/medium.jpg,Bistorta carnea,Plantae,752467
7482,35850374,2445254,https://inaturalist-open-data.s3.amazonaws.com/photos/56584081/medium.jpeg,Betonica macrantha,Plantae,906115
7508,35858556,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56597955/medium.jpeg,Alchemilla,Plantae,56023
7524,35860619,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/56601917/medium.jpeg,Gymnadenia conopsea,Plantae,131610
7540,36128658,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/57072871/medium.jpeg,Bistorta carnea,Plantae,752467
7542,36128660,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/57072908/medium.jpeg,Betonica macrantha,Plantae,906115
7585,36348981,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/57449620/medium.jpeg,Rhododendron luteum,Plantae,129083
7588,36348984,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/57449653/medium.jpeg,Chamaenerion colchicum,Plantae,564922
7609,36375540,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/57494224/medium.jpeg,Veronica gentianoides,Plantae,509258
7684,36747828,1936544,https://inaturalist-open-data.s3.amazonaws.com/photos/58138830/medium.jpeg,Phedimus spurius,Plantae,204380
7702,36848865,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/58316634/medium.jpeg,Alchemilla,Plantae,56023
7708,36911860,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/58427132/medium.jpeg,Betonica macrantha,Plantae,906115
7713,36912214,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/58427520/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
7715,36912218,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/58427587/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
7724,36912772,1440491,https://inaturalist-open-data.s3.amazonaws.com/photos/58428354/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
7740,36934152,2395580,https://inaturalist-open-data.s3.amazonaws.com/photos/58464311/medium.jpg,Phedimus spurius,Plantae,204380
7747,36940291,2395580,https://inaturalist-open-data.s3.amazonaws.com/photos/58475327/medium.jpg,Betonica macrantha,Plantae,906115
7756,36941178,2395580,https://inaturalist-open-data.s3.amazonaws.com/photos/58477025/medium.jpg,Chamaenerion colchicum,Plantae,564922
7757,36941251,2395580,https://inaturalist-open-data.s3.amazonaws.com/photos/58477128/medium.jpg,Bistorta carnea,Plantae,752467
